customer_id,total_spent,total_orders,avg_basket,days_since_last,area,cluster,segment_label
33675108,2421.18,4,605.295,22,Jalgaon,0,👑 Champions
33685414,3827.78,2,1913.89,401,Miryalaguda,2,💛 Loyal Customers
33706378,2976.65,2,1488.325,188,Mehsana,2,💛 Loyal Customers
33741801,3327.3399999999997,3,1109.1133333333332,19,Ratlam,0,👑 Champions
33871107,1931.3000000000002,3,643.7666666666668,155,Thiruvananthapuram,3,💤 At-Risk Customers
33998721,2297.2799999999997,1,2297.2799999999997,134,Bhilai,2,💛 Loyal Customers
34074184,378.94,1,378.94,323,Bangalore,1,🆕 New Customers
34095555,5881.87,4,1470.4675,280,Raiganj,0,👑 Champions
34156884,3092.97,2,1546.485,426,Kolkata,2,💛 Loyal Customers
34237583,2279.25,3,759.75,80,Hapur,3,💤 At-Risk Customers
34281470,2818.78,3,939.5933333333334,141,Kharagpur,3,💤 At-Risk Customers
34381941,1323.6,1,1323.6,431,Malegaon,1,🆕 New Customers
34425723,671.68,1,671.68,100,Saharanpur,3,💤 At-Risk Customers
34526442,68.49,1,68.49,17,Raipur,3,💤 At-Risk Customers
34526570,469.47,2,234.735,393,Mysore,1,🆕 New Customers
34567918,3117.2000000000003,3,1039.0666666666668,1,Latur,0,👑 Champions
34580200,976.55,1,976.55,542,Bally,1,🆕 New Customers
34588087,2730.48,2,1365.24,375,Shimla,2,💛 Loyal Customers
34655710,2158.5499999999997,3,719.5166666666665,93,Katihar,3,💤 At-Risk Customers
34668988,9160.73,4,2290.1825,38,Nagpur,0,👑 Champions
34697768,1562.16,1,1562.16,529,Aurangabad,1,🆕 New Customers
34713143,316.02,1,316.02,428,Jehanabad,1,🆕 New Customers
34755436,3626.28,3,1208.76,161,Kolkata,0,👑 Champions
34761418,261.9,1,261.9,397,Bhilwara,1,🆕 New Customers
34768050,1208.93,2,604.465,186,Dhanbad,3,💤 At-Risk Customers
34787383,4183.19,4,1045.7975,115,Anantapur,0,👑 Champions
34835738,2447.9,3,815.9666666666667,88,Jalna,3,💤 At-Risk Customers
34839913,2394.24,3,798.0799999999999,116,Belgaum,3,💤 At-Risk Customers
34853377,1526.72,3,508.9066666666667,78,Nanded,3,💤 At-Risk Customers
34897081,1474.6100000000001,2,737.3050000000001,155,Shahjahanpur,3,💤 At-Risk Customers
35049420,622.81,1,622.81,119,Madanapalle,3,💤 At-Risk Customers
35133191,675.63,1,675.63,234,Loni,1,🆕 New Customers
35144658,397.55,1,397.55,482,Bilaspur,1,🆕 New Customers
35156679,2481.41,3,827.1366666666667,144,Etawah,3,💤 At-Risk Customers
35237846,247.48,1,247.48,169,Guna,3,💤 At-Risk Customers
35278126,2301.3799999999997,2,1150.6899999999998,469,Tumkur,1,🆕 New Customers
35302195,839.02,2,419.51,55,Maheshtala,3,💤 At-Risk Customers
35349582,2083.53,2,1041.765,115,Bhilai,3,💤 At-Risk Customers
35358395,1354.82,3,451.6066666666666,90,Dindigul,3,💤 At-Risk Customers
35402531,2087.2200000000003,2,1043.6100000000001,66,Kulti,3,💤 At-Risk Customers
35434373,2282.17,3,760.7233333333334,316,Aurangabad,3,💤 At-Risk Customers
35435896,254.32,1,254.32,195,Dehradun,3,💤 At-Risk Customers
35455991,478.99,2,239.495,401,Tezpur,1,🆕 New Customers
35459748,2385.75,3,795.25,16,Firozabad,3,💤 At-Risk Customers
35554129,2222.28,2,1111.14,89,Alappuzha,3,💤 At-Risk Customers
35690581,288.99,2,144.495,212,Gorakhpur,3,💤 At-Risk Customers
35705377,6606.0599999999995,3,2202.02,267,Tumkur,0,👑 Champions
35782051,1164.08,2,582.04,35,Mango,3,💤 At-Risk Customers
35812567,1648.41,1,1648.41,252,Bikaner,2,💛 Loyal Customers
35826539,2127.4,3,709.1333333333333,408,Deoghar,1,🆕 New Customers
35885052,2079.38,2,1039.69,40,Bhiwandi,3,💤 At-Risk Customers
35912599,4354.87,4,1088.7175,28,Bilaspur,0,👑 Champions
35988028,1641.35,4,410.3375,282,Naihati,3,💤 At-Risk Customers
36142455,4013.2300000000005,3,1337.7433333333336,44,Katni,0,👑 Champions
36146306,2388.54,3,796.18,39,Pallavaram,3,💤 At-Risk Customers
36400756,1836.94,3,612.3133333333334,130,Bidar,3,💤 At-Risk Customers
36428139,1190.43,2,595.215,595,Nagaon,1,🆕 New Customers
36462363,422.5,1,422.5,304,Dhanbad,1,🆕 New Customers
36517334,978.97,2,489.485,314,Naihati,1,🆕 New Customers
36578947,1681.77,2,840.885,3,Ranchi,3,💤 At-Risk Customers
36587003,288.27,1,288.27,493,Tumkur,1,🆕 New Customers
36675827,1253.99,2,626.995,214,Patiala,3,💤 At-Risk Customers
36737539,4410.29,4,1102.5725,184,Gwalior,0,👑 Champions
36774480,2254.3500000000004,2,1127.1750000000002,141,Gandhidham,3,💤 At-Risk Customers
36833857,4398.13,4,1099.5325,50,Silchar,0,👑 Champions
36885115,211.25,1,211.25,475,Latur,1,🆕 New Customers
36998375,3374.21,2,1687.105,146,Tirupati,2,💛 Loyal Customers
37054866,426.72,1,426.72,152,Guntur,3,💤 At-Risk Customers
37095171,4050.68,3,1350.2266666666667,47,Guna,0,👑 Champions
37227953,260.02,1,260.02,3,Pune,3,💤 At-Risk Customers
37245065,2224.73,2,1112.365,55,Dibrugarh,3,💤 At-Risk Customers
37288781,43.05,1,43.05,276,Tadepalligudem,1,🆕 New Customers
37309023,4428.01,3,1476.0033333333333,16,Guntur,0,👑 Champions
37362180,821.1700000000001,2,410.58500000000004,219,Visakhapatnam,3,💤 At-Risk Customers
37551429,2305.02,2,1152.51,155,Khandwa,3,💤 At-Risk Customers
37556526,4372.59,4,1093.1475,206,Farrukhabad,0,👑 Champions
37633848,910.44,1,910.44,312,Kharagpur,1,🆕 New Customers
37691544,6087.150000000001,4,1521.7875000000001,53,Darbhanga,0,👑 Champions
37702698,2887.69,2,1443.845,171,Bareilly,2,💛 Loyal Customers
37759707,4278.08,3,1426.0266666666666,16,Sultan Pur Majra,0,👑 Champions
37802267,2026.38,1,2026.38,384,Orai,2,💛 Loyal Customers
37904682,1343.1,1,1343.1,516,Bhimavaram,1,🆕 New Customers
37915052,244.04999999999998,1,244.04999999999998,437,Jalna,1,🆕 New Customers
37926207,936.98,1,936.98,343,Eluru,1,🆕 New Customers
37947202,8869.869999999999,5,1773.9739999999997,243,Nandyal,0,👑 Champions
38133873,3018.2799999999997,2,1509.1399999999999,122,Khammam,2,💛 Loyal Customers
38244021,326.06,1,326.06,224,Chapra,1,🆕 New Customers
38327793,601.6800000000001,2,300.84000000000003,166,Nandyal,3,💤 At-Risk Customers
38420886,6206.360000000001,6,1034.3933333333334,69,Sonipat,0,👑 Champions
38478423,2377.4100000000003,2,1188.7050000000002,129,Nellore,3,💤 At-Risk Customers
38496400,2452.33,2,1226.165,9,Bathinda,3,💤 At-Risk Customers
38568692,709.04,1,709.04,356,Silchar,1,🆕 New Customers
38613295,1458.84,1,1458.84,253,Vadodara,2,💛 Loyal Customers
38613642,1449.0,3,483.0,186,Erode,3,💤 At-Risk Customers
38615653,1102.49,2,551.245,10,Motihari,3,💤 At-Risk Customers
38671747,2117.82,2,1058.91,357,Rajahmundry,1,🆕 New Customers
38694209,1879.1,1,1879.1,401,Uluberia,2,💛 Loyal Customers
38709137,878.48,1,878.48,293,Mau,1,🆕 New Customers
38728779,3504.2300000000005,2,1752.1150000000002,250,Bulandshahr,2,💛 Loyal Customers
38780509,697.53,1,697.53,23,Ongole,3,💤 At-Risk Customers
38808614,1609.12,2,804.56,272,Vijayanagaram,3,💤 At-Risk Customers
38875754,4730.35,4,1182.5875,152,Ambattur,0,👑 Champions
38902193,5495.04,4,1373.76,216,Bellary,0,👑 Champions
38902882,3952.4000000000005,3,1317.466666666667,64,Firozabad,0,👑 Champions
38969732,1708.9,4,427.225,43,Pune,3,💤 At-Risk Customers
39042103,6498.75,3,2166.25,99,Bareilly,0,👑 Champions
39093069,3155.65,3,1051.8833333333334,94,Rajkot,0,👑 Champions
39140039,875.74,2,437.87,81,Madhyamgram,3,💤 At-Risk Customers
39150258,374.68,1,374.68,11,Gandhinagar,3,💤 At-Risk Customers
39153585,3222.99,3,1074.33,99,Tirunelveli,0,👑 Champions
39301587,291.12,1,291.12,156,Bongaigaon,3,💤 At-Risk Customers
39317905,2562.91,2,1281.455,116,Hazaribagh,2,💛 Loyal Customers
39418109,1194.8400000000001,2,597.4200000000001,176,Navi Mumbai,3,💤 At-Risk Customers
39423691,97.04,1,97.04,375,Chandrapur,1,🆕 New Customers
39645619,343.56,1,343.56,151,Maheshtala,3,💤 At-Risk Customers
39674723,803.56,3,267.8533333333333,174,Bettiah,3,💤 At-Risk Customers
39717448,997.75,2,498.875,156,Jorhat,3,💤 At-Risk Customers
39957741,236.09,2,118.045,60,Bellary,3,💤 At-Risk Customers
39959491,1973.3999999999999,1,1973.3999999999999,42,Purnia,2,💛 Loyal Customers
39976965,1291.02,2,645.51,139,Pimpri-Chinchwad,3,💤 At-Risk Customers
39999278,795.1,1,795.1,373,Baranagar,1,🆕 New Customers
40055711,4774.37,3,1591.4566666666667,145,Rampur,0,👑 Champions
40085705,2355.13,2,1177.565,285,Kishanganj,2,💛 Loyal Customers
40117357,878.07,1,878.07,119,Imphal,3,💤 At-Risk Customers
40192266,2647.52,3,882.5066666666667,255,Bhopal,3,💤 At-Risk Customers
40256341,432.39,1,432.39,277,Mira-Bhayandar,1,🆕 New Customers
40275138,2449.63,3,816.5433333333334,21,Bathinda,3,💤 At-Risk Customers
40277444,2117.9800000000005,3,705.9933333333335,184,Panihati,3,💤 At-Risk Customers
40305293,2078.25,3,692.75,147,Bhatpara,3,💤 At-Risk Customers
40387944,3412.76,2,1706.38,250,Parbhani,2,💛 Loyal Customers
40392019,3734.6400000000003,4,933.6600000000001,273,Eluru,0,👑 Champions
40419593,166.42,1,166.42,31,Dibrugarh,3,💤 At-Risk Customers
40434527,2321.9199999999996,2,1160.9599999999998,186,Vellore,3,💤 At-Risk Customers
40563029,2888.9,2,1444.45,559,Chandigarh,2,💛 Loyal Customers
40587811,3851.09,3,1283.6966666666667,3,Adoni,0,👑 Champions
40593638,3221.35,2,1610.675,198,Purnia,2,💛 Loyal Customers
40626729,726.41,1,726.41,20,Tinsukia,3,💤 At-Risk Customers
40643232,3150.29,2,1575.145,159,Salem,2,💛 Loyal Customers
40667183,2633.94,1,2633.94,47,Bidar,2,💛 Loyal Customers
40692378,58.59,1,58.59,514,Jabalpur,1,🆕 New Customers
40703374,7239.780000000001,4,1809.9450000000002,364,Nandyal,0,👑 Champions
40727086,3717.92,4,929.48,86,Bijapur,0,👑 Champions
40841791,2309.51,2,1154.755,134,Mysore,3,💤 At-Risk Customers
40858753,2232.2000000000003,2,1116.1000000000001,92,Bharatpur,3,💤 At-Risk Customers
40871915,1156.3600000000001,2,578.1800000000001,402,Mehsana,1,🆕 New Customers
40986000,709.08,1,709.08,363,Karnal,1,🆕 New Customers
41008070,3283.08,3,1094.36,84,Vijayawada,0,👑 Champions
41073776,4819.709999999999,2,2409.8549999999996,280,Meerut,2,💛 Loyal Customers
41146001,1122.63,2,561.315,335,Belgaum,1,🆕 New Customers
41155125,3318.7,4,829.675,139,Tenali,0,👑 Champions
41164215,3677.57,4,919.3925,140,Secunderabad,0,👑 Champions
41168392,1828.98,2,914.49,25,Silchar,3,💤 At-Risk Customers
41181125,1535.26,2,767.63,4,Mysore,3,💤 At-Risk Customers
41194825,3684.36,3,1228.1200000000001,420,Singrauli,2,💛 Loyal Customers
41261495,1548.0,2,774.0,55,Bhagalpur,3,💤 At-Risk Customers
41395224,2478.63,1,2478.63,287,Jalna,2,💛 Loyal Customers
41439103,2877.0299999999997,1,2877.0299999999997,266,Junagadh,2,💛 Loyal Customers
41494517,1982.21,2,991.105,402,Latur,1,🆕 New Customers
41494867,1624.7,2,812.35,277,Bongaigaon,3,💤 At-Risk Customers
41612464,343.56,1,343.56,71,Bhavnagar,3,💤 At-Risk Customers
41640262,4825.71,6,804.285,130,Ulhasnagar,0,👑 Champions
41647393,3472.7799999999997,3,1157.5933333333332,78,Sirsa,0,👑 Champions
41811800,3033.5,2,1516.75,166,Jaunpur,2,💛 Loyal Customers
41874489,2553.36,3,851.12,181,Ahmedabad,3,💤 At-Risk Customers
41878908,4132.3,4,1033.075,358,Raiganj,0,👑 Champions
41972994,2140.31,2,1070.155,266,Bhatpara,3,💤 At-Risk Customers
42012717,2401.29,4,600.3225,117,Jabalpur,0,👑 Champions
42102289,2448.62,3,816.2066666666666,5,Raebareli,3,💤 At-Risk Customers
42208242,6675.09,4,1668.7725,8,Danapur,0,👑 Champions
42227189,5323.98,2,2661.99,244,Sonipat,2,💛 Loyal Customers
42262168,2264.2,3,754.7333333333332,54,Avadi,3,💤 At-Risk Customers
42272393,896.32,1,896.32,262,Moradabad,1,🆕 New Customers
42366724,2606.83,4,651.7075,27,Saharanpur,0,👑 Champions
42432226,1314.75,2,657.375,81,Gandhinagar,3,💤 At-Risk Customers
42465414,1748.28,2,874.14,106,Kadapa,3,💤 At-Risk Customers
42514124,5228.45,3,1742.8166666666666,280,Bally,0,👑 Champions
42589311,1930.69,2,965.345,196,Dehradun,3,💤 At-Risk Customers
42615134,2662.44,1,2662.44,385,Muzaffarnagar,2,💛 Loyal Customers
42723554,4689.29,5,937.858,158,Gandhinagar,0,👑 Champions
42781544,2555.9399999999996,2,1277.9699999999998,111,Faridabad,3,💤 At-Risk Customers
42872865,475.04,1,475.04,8,Bulandshahr,3,💤 At-Risk Customers
42989999,5055.28,3,1685.0933333333332,20,Mahbubnagar,0,👑 Champions
43034188,5063.460000000001,2,2531.7300000000005,37,Sirsa,2,💛 Loyal Customers
43052303,2828.65,4,707.1625,20,Eluru,0,👑 Champions
43066953,856.89,1,856.89,348,Bikaner,1,🆕 New Customers
43243913,231.32999999999998,1,231.32999999999998,397,Jehanabad,1,🆕 New Customers
43256928,1355.8799999999999,3,451.96,161,Baranagar,3,💤 At-Risk Customers
43295656,5150.8,4,1287.7,1,Sagar,0,👑 Champions
43307488,1765.02,1,1765.02,182,Bhatpara,2,💛 Loyal Customers
43367112,3786.45,3,1262.1499999999999,269,Gopalpur,0,👑 Champions
43377076,2815.48,2,1407.74,105,Junagadh,2,💛 Loyal Customers
43431724,1463.3400000000001,2,731.6700000000001,372,Rohtak,1,🆕 New Customers
43459807,1425.1200000000001,1,1425.1200000000001,345,Khammam,2,💛 Loyal Customers
43518622,1080.94,2,540.47,156,Jaunpur,3,💤 At-Risk Customers
43519553,1902.54,1,1902.54,160,Mathura,2,💛 Loyal Customers
43599910,4146.11,3,1382.0366666666666,4,Sambhal,0,👑 Champions
43784632,1290.29,3,430.09666666666664,76,Gandhinagar,3,💤 At-Risk Customers
43799224,2043.55,2,1021.775,12,Karaikudi,3,💤 At-Risk Customers
43860025,2164.35,2,1082.175,393,Nagpur,1,🆕 New Customers
43980719,1669.0500000000002,1,1669.0500000000002,87,Kalyan-Dombivli,2,💛 Loyal Customers
43990799,1423.3500000000001,3,474.45000000000005,21,Dindigul,3,💤 At-Risk Customers
44030130,3342.12,3,1114.04,13,Ghaziabad,0,👑 Champions
44050697,4703.91,3,1567.97,234,Ujjain,0,👑 Champions
44139071,1566.14,2,783.07,301,Belgaum,1,🆕 New Customers
44149982,2666.09,4,666.5225,115,Yamunanagar,0,👑 Champions
44174426,53.49,1,53.49,514,Salem,1,🆕 New Customers
44198187,831.1,1,831.1,443,North Dumdum,1,🆕 New Customers
44223796,1532.5,4,383.125,34,Erode,3,💤 At-Risk Customers
44269569,4513.92,3,1504.64,47,Agra,0,👑 Champions
44409533,2375.16,4,593.79,121,Tadipatri,0,👑 Champions
44410149,8067.66,6,1344.61,170,Pondicherry,0,👑 Champions
44477365,2928.99,2,1464.495,185,Katihar,2,💛 Loyal Customers
44557943,1784.49,2,892.245,424,Bangalore,1,🆕 New Customers
44562310,3445.87,3,1148.6233333333332,393,Warangal,2,💛 Loyal Customers
44589829,4467.56,4,1116.89,113,Sagar,0,👑 Champions
44723662,2898.07,2,1449.035,440,Dhanbad,2,💛 Loyal Customers
44776601,983.6899999999999,2,491.84499999999997,135,Durg,3,💤 At-Risk Customers
44828791,3118.06,4,779.515,88,Khora ,0,👑 Champions
44859592,22.04,1,22.04,102,Proddatur,3,💤 At-Risk Customers
44888581,1195.27,2,597.635,37,Ballia,3,💤 At-Risk Customers
44928499,2102.11,2,1051.055,474,Ramgarh,1,🆕 New Customers
45028365,2453.1,2,1226.55,312,Danapur,2,💛 Loyal Customers
45033270,1959.98,1,1959.98,83,Thanjavur,2,💛 Loyal Customers
45052594,1418.82,3,472.94,164,Aligarh,3,💤 At-Risk Customers
45066676,2370.13,3,790.0433333333334,33,Satna,3,💤 At-Risk Customers
45071436,1378.01,2,689.005,274,Tadepalligudem,3,💤 At-Risk Customers
45166203,3229.32,4,807.33,185,Proddatur,0,👑 Champions
45314389,2229.6800000000003,2,1114.8400000000001,33,Ajmer,3,💤 At-Risk Customers
45323391,1922.9,3,640.9666666666667,120,North Dumdum,3,💤 At-Risk Customers
45383958,317.8,1,317.8,254,Rewa,1,🆕 New Customers
45477575,5106.6,5,1021.32,42,Vellore,0,👑 Champions
45481936,522.93,2,261.465,80,Munger,3,💤 At-Risk Customers
45546750,657.8,1,657.8,268,Madhyamgram,1,🆕 New Customers
45586151,1179.88,3,393.29333333333335,148,Saharsa,3,💤 At-Risk Customers
45659330,1605.9700000000003,3,535.3233333333334,238,Gwalior,3,💤 At-Risk Customers
45700473,4716.87,3,1572.29,298,Thoothukudi,0,👑 Champions
45700739,150.89999999999998,2,75.44999999999999,213,Visakhapatnam,3,💤 At-Risk Customers
45708879,4452.389999999999,3,1484.1299999999999,20,Ulhasnagar,0,👑 Champions
45804389,4753.06,3,1584.3533333333335,117,Maheshtala,0,👑 Champions
45868300,1757.9299999999998,3,585.9766666666666,150,Ratlam,3,💤 At-Risk Customers
46023497,953.46,1,953.46,141,Delhi,3,💤 At-Risk Customers
46088132,834.78,1,834.78,252,Sasaram,1,🆕 New Customers
46185579,3284.1899999999996,4,821.0474999999999,22,Siliguri,0,👑 Champions
46208150,4905.6900000000005,4,1226.4225000000001,139,Meerut,0,👑 Champions
46313756,3564.39,3,1188.1299999999999,193,Kolhapur,0,👑 Champions
46378942,856.89,1,856.89,407,Chandigarh,1,🆕 New Customers
46504355,7227.630000000001,5,1445.5260000000003,338,Arrah,0,👑 Champions
46515922,2633.67,1,2633.67,9,Ghaziabad,2,💛 Loyal Customers
46563355,1158.3799999999999,2,579.1899999999999,36,Ajmer,3,💤 At-Risk Customers
46564935,2127.2400000000002,1,2127.2400000000002,327,Muzaffarpur,2,💛 Loyal Customers
46615831,2566.29,3,855.43,266,Raurkela Industrial Township,3,💤 At-Risk Customers
46623192,5180.98,6,863.4966666666666,131,Nizamabad,0,👑 Champions
46629917,3341.8300000000004,3,1113.9433333333334,220,Jamshedpur,0,👑 Champions
46675763,713.69,2,356.845,344,Katihar,1,🆕 New Customers
46682777,359.98,1,359.98,484,Medininagar,1,🆕 New Customers
46684081,1249.9499999999998,1,1249.9499999999998,267,Ghaziabad,2,💛 Loyal Customers
46686696,1935.5,3,645.1666666666666,18,Thoothukudi,3,💤 At-Risk Customers
46699982,6436.32,4,1609.08,321,Ulhasnagar,0,👑 Champions
46717997,3052.58,3,1017.5266666666666,28,Unnao,0,👑 Champions
46741896,4767.67,4,1191.9175,24,Mango,0,👑 Champions
46802633,1276.57,2,638.285,15,Bettiah,3,💤 At-Risk Customers
46828932,1101.24,1,1101.24,537,Eluru,1,🆕 New Customers
46836361,3640.37,2,1820.185,29,Bikaner,2,💛 Loyal Customers
46848302,3513.39,2,1756.695,536,Gulbarga,2,💛 Loyal Customers
46875863,3050.21,4,762.5525,31,Bidar,0,👑 Champions
46876240,2717.7999999999997,3,905.9333333333333,71,Vijayanagaram,3,💤 At-Risk Customers
46885873,2555.41,2,1277.705,175,Aizawl,2,💛 Loyal Customers
46989310,4554.72,4,1138.68,71,Hindupur,0,👑 Champions
47043878,2446.0699999999997,2,1223.0349999999999,187,Bilaspur,2,💛 Loyal Customers
47125914,1108.1100000000001,2,554.0550000000001,303,Kochi,1,🆕 New Customers
47206881,2464.84,3,821.6133333333333,339,Nellore,3,💤 At-Risk Customers
47215976,3038.71,3,1012.9033333333333,104,Jalna,0,👑 Champions
47274329,3522.7000000000007,4,880.6750000000002,296,Ludhiana,0,👑 Champions
47295676,846.0799999999999,2,423.03999999999996,333,Bhopal,1,🆕 New Customers
47387512,461.16,1,461.16,400,Chittoor,1,🆕 New Customers
47503133,1264.8500000000001,3,421.61666666666673,234,Chapra,3,💤 At-Risk Customers
47515046,5399.91,2,2699.955,513,Jamshedpur,2,💛 Loyal Customers
47577193,3652.6,3,1217.5333333333333,68,Dehri,0,👑 Champions
47590944,322.9,3,107.63333333333333,125,Bhubaneswar,3,💤 At-Risk Customers
47618810,1178.42,2,589.21,422,Ghaziabad,1,🆕 New Customers
47625855,7891.08,6,1315.18,19,Mango,0,👑 Champions
47822591,1851.3,1,1851.3,554,Begusarai,2,💛 Loyal Customers
47939657,553.72,2,276.86,28,Bhavnagar,3,💤 At-Risk Customers
47955004,5101.33,3,1700.4433333333334,281,Kollam,0,👑 Champions
47990044,651.93,1,651.93,179,Kadapa,3,💤 At-Risk Customers
48002829,2515.15,2,1257.575,108,Mumbai,3,💤 At-Risk Customers
48033969,454.49,2,227.245,117,Baranagar,3,💤 At-Risk Customers
48150243,755.88,2,377.94,157,Delhi,3,💤 At-Risk Customers
48158494,1875.0900000000001,2,937.5450000000001,540,Kishanganj,1,🆕 New Customers
48160359,1106.06,2,553.03,319,Karaikudi,1,🆕 New Customers
48167795,1790.1599999999999,2,895.0799999999999,61,Visakhapatnam,3,💤 At-Risk Customers
48228547,5960.07,4,1490.0175,178,Katihar,0,👑 Champions
48268435,2362.39,2,1181.195,44,Ramagundam,3,💤 At-Risk Customers
48281892,4698.58,4,1174.645,129,Vellore,0,👑 Champions
48284116,2267.42,2,1133.71,349,Narasaraopet,2,💛 Loyal Customers
48358028,3512.63,3,1170.8766666666668,81,Gudivada,0,👑 Champions
48409448,4568.41,2,2284.205,167,Ludhiana,2,💛 Loyal Customers
48418662,3872.4100000000003,4,968.1025000000001,19,Machilipatnam,0,👑 Champions
48481702,168.4,1,168.4,79,Shivpuri,3,💤 At-Risk Customers
48511124,2680.58,2,1340.29,203,Korba,2,💛 Loyal Customers
48554440,4002.54,3,1334.18,136,Malegaon,0,👑 Champions
48716374,2795.54,2,1397.77,321,Hapur,2,💛 Loyal Customers
48730063,3030.2599999999998,2,1515.1299999999999,330,Farrukhabad,2,💛 Loyal Customers
48765625,1813.08,1,1813.08,124,Bathinda,2,💛 Loyal Customers
48776805,6286.349999999999,3,2095.45,28,Alwar,0,👑 Champions
48778633,2721.23,3,907.0766666666667,393,Pimpri-Chinchwad,1,🆕 New Customers
48943848,353.78,2,176.89,309,Patiala,1,🆕 New Customers
49050014,2707.38,2,1353.69,219,Ludhiana,2,💛 Loyal Customers
49117070,1863.22,1,1863.22,69,Bhubaneswar,2,💛 Loyal Customers
49136375,5348.91,4,1337.2275,30,Bathinda,0,👑 Champions
49147776,3090.9399999999996,3,1030.3133333333333,73,Panvel,0,👑 Champions
49152878,5368.82,4,1342.205,111,Gwalior,0,👑 Champions
49241309,1699.49,2,849.745,245,Gurgaon,3,💤 At-Risk Customers
49258916,659.58,1,659.58,571,Jaipur,1,🆕 New Customers
49260858,690.08,1,690.08,551,Phagwara,1,🆕 New Customers
49371494,758.24,2,379.12,319,Kanpur,1,🆕 New Customers
49433260,3290.879999999999,5,658.1759999999998,110,Hospet,0,👑 Champions
49449238,541.49,2,270.745,142,Dindigul,3,💤 At-Risk Customers
49457685,680.72,1,680.72,234,Kamarhati,1,🆕 New Customers
49529811,4668.530000000001,4,1167.1325000000002,234,Pimpri-Chinchwad,0,👑 Champions
49617531,787.55,2,393.775,483,Firozabad,1,🆕 New Customers
49617892,2926.65,3,975.5500000000001,17,Orai,0,👑 Champions
49756591,1713.79,3,571.2633333333333,254,Miryalaguda,3,💤 At-Risk Customers
49769532,197.39,1,197.39,330,Ramagundam,1,🆕 New Customers
49795571,2652.33,3,884.11,2,Loni,3,💤 At-Risk Customers
49806393,3476.9300000000003,4,869.2325000000001,245,Latur,0,👑 Champions
49833888,878.8,1,878.8,378,Parbhani,1,🆕 New Customers
49869358,1350.92,1,1350.92,150,Dharmavaram,2,💛 Loyal Customers
49881540,4844.49,2,2422.245,351,Kottayam,2,💛 Loyal Customers
49915498,2823.57,1,2823.57,290,Jalandhar,2,💛 Loyal Customers
49970560,4261.75,3,1420.5833333333333,51,Guwahati,0,👑 Champions
49985597,2449.3199999999997,2,1224.6599999999999,49,Kishanganj,3,💤 At-Risk Customers
50015282,177.36,2,88.68,51,Berhampore,3,💤 At-Risk Customers
50045027,1724.56,1,1724.56,396,Sagar,2,💛 Loyal Customers
50080663,3330.0299999999997,3,1110.01,69,Morbi,0,👑 Champions
50105174,1425.0800000000002,2,712.5400000000001,522,Malda,1,🆕 New Customers
50229203,1697.6599999999999,2,848.8299999999999,11,Tiruchirappalli,3,💤 At-Risk Customers
50392139,988.34,1,988.34,334,Jamnagar,1,🆕 New Customers
50484778,80.25,1,80.25,420,Kanpur,1,🆕 New Customers
50518311,1839.7600000000002,2,919.8800000000001,296,Arrah,1,🆕 New Customers
50527764,785.67,1,785.67,541,Amroha,1,🆕 New Customers
50557979,4091.5,4,1022.875,125,Khammam,0,👑 Champions
50572914,3339.2200000000003,2,1669.6100000000001,561,Bihar Sharif,2,💛 Loyal Customers
50630016,1403.13,2,701.565,134,Unnao,3,💤 At-Risk Customers
50632192,3463.98,3,1154.66,228,Nadiad,0,👑 Champions
50650215,659.58,1,659.58,431,Pimpri-Chinchwad,1,🆕 New Customers
50652909,2174.52,1,2174.52,379,Farrukhabad,2,💛 Loyal Customers
50680889,225.21,1,225.21,238,Thoothukudi,1,🆕 New Customers
50760752,3741.0299999999997,2,1870.5149999999999,141,Maheshtala,2,💛 Loyal Customers
50781611,1233.84,3,411.28,116,Nagpur,3,💤 At-Risk Customers
50899600,2039.79,4,509.9475,109,Bettiah,3,💤 At-Risk Customers
50953418,3516.45,2,1758.225,422,Rajpur Sonarpur,2,💛 Loyal Customers
50968312,1833.86,3,611.2866666666666,235,Maheshtala,3,💤 At-Risk Customers
51014003,2519.78,2,1259.89,384,Giridih,2,💛 Loyal Customers
51034600,2186.9700000000003,2,1093.4850000000001,63,Bhilai,3,💤 At-Risk Customers
51040116,975.24,1,975.24,329,Berhampur,1,🆕 New Customers
51048402,804.98,2,402.49,233,Ahmedabad,3,💤 At-Risk Customers
51119088,2313.49,4,578.3725,152,Tinsukia,3,💤 At-Risk Customers
51174875,1662.26,2,831.13,16,Saharsa,3,💤 At-Risk Customers
51341672,1971.6,3,657.1999999999999,37,Bhagalpur,3,💤 At-Risk Customers
51387106,39.75,1,39.75,101,Jamalpur,3,💤 At-Risk Customers
51476157,6690.860000000001,4,1672.7150000000001,0,Burhanpur,0,👑 Champions
51503088,3616.13,3,1205.3766666666668,332,Kumbakonam,2,💛 Loyal Customers
51544662,857.76,2,428.88,257,Chinsurah,3,💤 At-Risk Customers
51547198,2357.0099999999998,1,2357.0099999999998,201,Agartala,2,💛 Loyal Customers
51556553,976.55,1,976.55,174,Noida,3,💤 At-Risk Customers
51557673,890.96,1,890.96,202,Mira-Bhayandar,3,💤 At-Risk Customers
51592174,2339.13,3,779.71,310,Secunderabad,3,💤 At-Risk Customers
51661209,3879.21,5,775.842,16,Bidhannagar,0,👑 Champions
51669263,4459.66,3,1486.5533333333333,243,Avadi,0,👑 Champions
