customer_id,total_spent,total_orders,avg_basket,last_order_date,days_since_last,cluster,segment
28289030,2607.66,1,2607.66,2023-10-17 08:13:55,384,2,💛 Loyal Customers
28350645,1916.35,2,958.175,2024-05-07 13:36:19,181,3,💤 At-Risk Customers
28394354,6585.24,3,2195.08,2024-05-17 10:43:36,171,0,👑 Champions
28413467,499.26,1,499.26,2024-05-28 15:17:09,160,3,💤 At-Risk Customers
28428852,2180.0099999999998,3,726.67,2024-05-12 05:01:14,176,3,💤 At-Risk Customers
28458746,757.3,2,378.65,2023-12-23 01:02:42,317,1,🆕 New Customers
28499191,1236.93,2,618.465,2024-06-12 09:32:04,145,3,💤 At-Risk Customers
28603182,830.71,2,415.355,2024-06-25 15:25:20,132,3,💤 At-Risk Customers
28663279,4817.49,5,963.4979999999999,2024-05-19 10:01:31,169,0,👑 Champions
28876580,2476.38,1,2476.38,2024-08-06 01:00:19,90,2,💛 Loyal Customers
28991365,641.86,2,320.93,2024-10-16 09:48:02,19,3,💤 At-Risk Customers
28995786,2508.87,3,836.29,2024-06-18 09:33:24,139,3,💤 At-Risk Customers
29095552,2962.39,4,740.5975,2024-07-08 15:33:40,119,0,👑 Champions
29265216,1296.0,1,1296.0,2023-08-20 19:02:24,442,1,🆕 New Customers
29272253,4149.99,4,1037.4975,2024-09-23 05:28:57,42,0,👑 Champions
29324437,2818.02,4,704.505,2024-02-23 06:29:28,255,0,👑 Champions
29361038,254.32,1,254.32,2024-03-14 18:21:31,235,1,🆕 New Customers
29415527,963.4399999999999,3,321.14666666666665,2024-06-14 14:07:30,143,3,💤 At-Risk Customers
29431960,489.09000000000003,1,489.09000000000003,2023-08-17 13:52:16,445,1,🆕 New Customers
29451600,2992.0,4,748.0,2024-10-16 11:46:49,19,0,👑 Champions
29525287,2420.35,3,806.7833333333333,2024-10-21 13:54:53,14,3,💤 At-Risk Customers
29562072,6386.57,4,1596.6425,2024-11-02 17:15:15,2,0,👑 Champions
29562254,3935.5,4,983.875,2024-09-20 01:17:54,45,0,👑 Champions
29584848,8245.77,4,2061.4425,2024-07-19 14:29:26,108,0,👑 Champions
29600229,799.46,1,799.46,2024-01-20 01:05:02,289,1,🆕 New Customers
29653387,763.03,3,254.34333333333333,2024-10-13 14:14:35,22,3,💤 At-Risk Customers
29664214,305.1,1,305.1,2023-09-06 21:29:00,424,1,🆕 New Customers
29689766,5989.3099999999995,4,1497.3274999999999,2024-04-18 08:03:01,200,0,👑 Champions
29858395,1247.25,1,1247.25,2023-11-22 23:38:13,347,1,🆕 New Customers
29902416,1523.81,3,507.93666666666667,2024-05-10 19:43:01,178,3,💤 At-Risk Customers
29941225,145.64999999999998,1,145.64999999999998,2023-03-26 16:31:03,589,1,🆕 New Customers
29973346,5906.5199999999995,5,1181.3039999999999,2024-08-01 00:33:39,95,0,👑 Champions
30029998,490.65000000000003,1,490.65000000000003,2023-09-16 19:50:47,415,1,🆕 New Customers
30042971,2721.12,2,1360.56,2024-10-01 03:21:09,34,3,💤 At-Risk Customers
30065862,5115.15,3,1705.05,2024-09-25 11:15:52,40,0,👑 Champions
30188374,4668.719999999999,4,1167.1799999999998,2024-05-24 20:17:58,164,0,👑 Champions
30192942,790.59,3,263.53000000000003,2024-08-09 08:44:33,87,3,💤 At-Risk Customers
30265929,381.24,1,381.24,2024-05-11 19:09:20,177,3,💤 At-Risk Customers
30285217,4159.87,3,1386.6233333333332,2023-10-09 12:12:03,392,2,💛 Loyal Customers
30317733,5136.700000000001,5,1027.3400000000001,2024-10-24 14:22:39,11,0,👑 Champions
30367559,117.18,1,117.18,2024-09-08 20:08:07,57,3,💤 At-Risk Customers
30373140,3040.0699999999997,3,1013.3566666666666,2023-12-21 12:56:24,319,2,💛 Loyal Customers
30447453,4354.75,4,1088.6875,2024-07-23 17:11:45,104,0,👑 Champions
30455484,1802.3600000000001,3,600.7866666666667,2024-06-07 18:38:09,150,3,💤 At-Risk Customers
30468930,551.28,1,551.28,2023-07-23 11:54:05,470,1,🆕 New Customers
30643619,3019.13,3,1006.3766666666667,2024-08-23 09:56:42,73,0,👑 Champions
30755306,1317.72,1,1317.72,2024-05-16 06:40:24,172,2,💛 Loyal Customers
30788486,259.93,2,129.965,2024-05-17 18:25:15,171,3,💤 At-Risk Customers
30823988,7225.96,6,1204.3266666666666,2024-10-09 07:00:06,26,0,👑 Champions
30891209,594.45,1,594.45,2024-04-07 02:34:51,211,3,💤 At-Risk Customers
30979436,1985.52,2,992.76,2024-10-13 00:37:39,22,3,💤 At-Risk Customers
31000129,856.87,2,428.435,2024-07-23 13:43:34,104,3,💤 At-Risk Customers
31026200,4112.29,3,1370.7633333333333,2024-09-23 13:17:00,42,0,👑 Champions
31076002,1630.52,3,543.5066666666667,2024-08-29 15:39:57,67,3,💤 At-Risk Customers
31084686,2196.33,2,1098.165,2024-09-18 10:42:59,47,3,💤 At-Risk Customers
31156674,4118.89,4,1029.7225,2024-07-09 02:51:49,118,0,👑 Champions
31233120,552.79,2,276.395,2024-09-05 20:54:09,59,3,💤 At-Risk Customers
31324823,3788.4700000000003,2,1894.2350000000001,2024-07-04 16:45:53,123,2,💛 Loyal Customers
31328762,740.1,2,370.05,2023-12-21 05:49:15,319,1,🆕 New Customers
31371112,1305.28,2,652.64,2024-05-03 18:08:17,185,3,💤 At-Risk Customers
31384626,831.43,1,831.43,2023-08-01 19:46:04,461,1,🆕 New Customers
31389750,2293.58,2,1146.79,2023-11-06 02:50:03,364,2,💛 Loyal Customers
31410886,288.38,1,288.38,2024-03-27 02:35:21,222,1,🆕 New Customers
31456752,4166.74,5,833.348,2024-04-12 17:05:00,206,0,👑 Champions
31527100,309.62,1,309.62,2023-06-10 20:30:20,512,1,🆕 New Customers
31537100,2771.7799999999997,2,1385.8899999999999,2024-05-24 18:51:34,164,2,💛 Loyal Customers
31576845,3790.91,3,1263.6366666666665,2024-02-27 18:03:05,251,0,👑 Champions
31582950,2406.07,3,802.0233333333334,2024-07-15 10:44:09,112,3,💤 At-Risk Customers
31619915,1531.52,1,1531.52,2023-12-19 09:35:31,321,2,💛 Loyal Customers
31622158,975.24,1,975.24,2024-07-22 05:53:11,105,3,💤 At-Risk Customers
31681710,2283.98,4,570.995,2024-05-28 19:41:00,160,3,💤 At-Risk Customers
31718565,5768.219999999999,3,1922.7399999999998,2024-05-03 01:00:23,185,0,👑 Champions
31776996,1850.1899999999998,4,462.54749999999996,2024-04-15 03:39:28,203,3,💤 At-Risk Customers
31831843,3816.7,2,1908.35,2023-11-06 15:18:46,364,2,💛 Loyal Customers
31846190,869.8199999999999,2,434.90999999999997,2024-06-30 00:12:33,127,3,💤 At-Risk Customers
31923338,1898.56,2,949.28,2024-09-10 22:33:39,54,3,💤 At-Risk Customers
31940833,5652.22,6,942.0366666666667,2024-02-27 16:10:19,251,0,👑 Champions
31978160,215.65,1,215.65,2024-04-09 20:00:46,209,3,💤 At-Risk Customers
31981068,205.46999999999997,1,205.46999999999997,2024-08-21 12:00:48,75,3,💤 At-Risk Customers
32003512,2883.21,2,1441.605,2024-08-04 02:44:11,92,2,💛 Loyal Customers
32006907,1112.7,1,1112.7,2024-10-08 20:15:00,27,3,💤 At-Risk Customers
32019725,3110.45,3,1036.8166666666666,2024-08-30 20:29:58,65,0,👑 Champions
32054313,3551.33,4,887.8325,2024-10-16 06:10:47,19,0,👑 Champions
32203588,414.47,2,207.235,2024-10-24 01:26:23,11,3,💤 At-Risk Customers
32293017,2855.2000000000003,5,571.0400000000001,2024-07-26 15:41:14,101,0,👑 Champions
32426778,81.4,1,81.4,2024-09-10 06:07:31,55,3,💤 At-Risk Customers
32500305,1841.7,2,920.85,2024-02-08 01:04:11,270,3,💤 At-Risk Customers
32527479,3245.76,4,811.44,2024-08-12 05:08:50,84,0,👑 Champions
32540616,856.89,1,856.89,2024-01-07 01:31:47,302,1,🆕 New Customers
32564478,877.98,1,877.98,2024-07-21 11:07:08,106,3,💤 At-Risk Customers
32585389,874.78,2,437.39,2024-07-14 08:23:35,113,3,💤 At-Risk Customers
32595806,1405.08,1,1405.08,2024-01-11 17:10:03,298,2,💛 Loyal Customers
32635818,2506.29,2,1253.145,2024-09-23 21:07:03,41,3,💤 At-Risk Customers
32656885,101.28,1,101.28,2024-07-04 17:23:55,123,3,💤 At-Risk Customers
32797235,3862.67,4,965.6675,2024-10-25 02:05:26,10,0,👑 Champions
32809328,2352.0000000000005,2,1176.0000000000002,2024-08-04 13:03:07,92,3,💤 At-Risk Customers
32830199,4147.93,4,1036.9825,2024-10-29 00:23:22,6,0,👑 Champions
32868927,963.26,1,963.26,2024-07-25 07:34:25,102,3,💤 At-Risk Customers
32929817,3303.48,2,1651.74,2024-08-26 05:41:35,70,2,💛 Loyal Customers
32987624,4953.73,4,1238.4325,2024-09-11 00:36:04,54,0,👑 Champions
33034249,3385.84,2,1692.92,2023-09-28 14:29:27,403,2,💛 Loyal Customers
33280073,240.75,1,240.75,2023-08-18 08:26:18,444,1,🆕 New Customers
33295496,2026.38,1,2026.38,2024-09-25 01:37:46,40,2,💛 Loyal Customers
33331259,9403.77,4,2350.9425,2024-06-11 01:55:09,146,0,👑 Champions
33370343,1061.7,1,1061.7,2023-07-30 00:48:32,463,1,🆕 New Customers
33472376,207.13,2,103.565,2024-08-20 22:49:00,75,3,💤 At-Risk Customers
33481252,4302.53,4,1075.6325,2023-07-30 22:42:14,462,0,👑 Champions
33544355,1915.94,2,957.97,2023-12-30 05:03:21,310,1,🆕 New Customers
33608451,1774.96,1,1774.96,2023-06-16 14:35:44,507,2,💛 Loyal Customers
33617546,321.28,1,321.28,2024-09-08 16:38:15,57,3,💤 At-Risk Customers
33651554,1395.4099999999999,2,697.7049999999999,2024-09-28 16:37:38,37,3,💤 At-Risk Customers
33658749,2358.19,2,1179.095,2024-02-17 01:04:36,261,2,💛 Loyal Customers
33675108,2421.18,4,605.295,2024-10-13 13:58:43,22,0,👑 Champions
33685414,3827.78,2,1913.89,2023-09-30 08:07:45,401,2,💛 Loyal Customers
33706378,2976.65,2,1488.325,2024-04-30 16:35:18,188,2,💛 Loyal Customers
33741801,3327.3399999999997,3,1109.1133333333332,2024-10-16 15:42:15,19,0,👑 Champions
33871107,1931.3000000000002,3,643.7666666666668,2024-06-01 21:54:06,155,3,💤 At-Risk Customers
33998721,2297.2799999999997,1,2297.2799999999997,2024-06-23 17:52:51,134,2,💛 Loyal Customers
34074184,378.94,1,378.94,2023-12-17 02:00:05,323,1,🆕 New Customers
34095555,5881.87,4,1470.4675,2024-01-29 17:42:04,280,0,👑 Champions
34156884,3092.97,2,1546.485,2023-09-05 12:52:44,426,2,💛 Loyal Customers
34237583,2279.25,3,759.75,2024-08-16 11:20:21,80,3,💤 At-Risk Customers
34281470,2818.78,3,939.5933333333334,2024-06-16 13:11:54,141,3,💤 At-Risk Customers
34381941,1323.6,1,1323.6,2023-08-31 15:44:34,431,1,🆕 New Customers
34425723,671.68,1,671.68,2024-07-27 12:46:39,100,3,💤 At-Risk Customers
34526442,68.49,1,68.49,2024-10-18 05:43:01,17,3,💤 At-Risk Customers
34526570,469.47,2,234.735,2023-10-08 13:18:01,393,1,🆕 New Customers
34567918,3117.2000000000003,3,1039.0666666666668,2024-11-03 03:45:46,1,0,👑 Champions
34580200,976.55,1,976.55,2023-05-12 16:58:08,542,1,🆕 New Customers
34588087,2730.48,2,1365.24,2023-10-26 04:59:56,375,2,💛 Loyal Customers
34655710,2158.5499999999997,3,719.5166666666665,2024-08-03 13:51:39,93,3,💤 At-Risk Customers
34668988,9160.73,4,2290.1825,2024-09-27 02:18:22,38,0,👑 Champions
34697768,1562.16,1,1562.16,2023-05-25 15:18:36,529,1,🆕 New Customers
34713143,316.02,1,316.02,2023-09-03 16:21:20,428,1,🆕 New Customers
34755436,3626.28,3,1208.76,2024-05-27 00:42:52,161,0,👑 Champions
34761418,261.9,1,261.9,2023-10-04 10:20:55,397,1,🆕 New Customers
34768050,1208.93,2,604.465,2024-05-02 00:28:42,186,3,💤 At-Risk Customers
34787383,4183.19,4,1045.7975,2024-07-12 18:30:17,115,0,👑 Champions
34835738,2447.9,3,815.9666666666667,2024-08-08 15:42:46,88,3,💤 At-Risk Customers
34839913,2394.24,3,798.0799999999999,2024-07-11 07:02:45,116,3,💤 At-Risk Customers
34853377,1526.72,3,508.9066666666667,2024-08-17 22:01:06,78,3,💤 At-Risk Customers
34897081,1474.6100000000001,2,737.3050000000001,2024-06-02 18:31:20,155,3,💤 At-Risk Customers
35049420,622.81,1,622.81,2024-07-08 12:40:30,119,3,💤 At-Risk Customers
35133191,675.63,1,675.63,2024-03-15 13:35:58,234,1,🆕 New Customers
35144658,397.55,1,397.55,2023-07-11 17:41:34,482,1,🆕 New Customers
35156679,2481.41,3,827.1366666666667,2024-06-13 19:44:54,144,3,💤 At-Risk Customers
35237846,247.48,1,247.48,2024-05-19 00:42:46,169,3,💤 At-Risk Customers
35278126,2301.3799999999997,2,1150.6899999999998,2023-07-24 11:19:55,469,1,🆕 New Customers
35302195,839.02,2,419.51,2024-09-10 03:53:21,55,3,💤 At-Risk Customers
35349582,2083.53,2,1041.765,2024-07-12 18:09:22,115,3,💤 At-Risk Customers
35358395,1354.82,3,451.6066666666666,2024-08-06 06:44:30,90,3,💤 At-Risk Customers
35402531,2087.2200000000003,2,1043.6100000000001,2024-08-30 05:15:03,66,3,💤 At-Risk Customers
35434373,2282.17,3,760.7233333333334,2023-12-24 09:20:20,316,3,💤 At-Risk Customers
35435896,254.32,1,254.32,2024-04-23 16:11:59,195,3,💤 At-Risk Customers
35455991,478.99,2,239.495,2023-09-30 08:18:09,401,1,🆕 New Customers
35459748,2385.75,3,795.25,2024-10-19 15:38:16,16,3,💤 At-Risk Customers
35554129,2222.28,2,1111.14,2024-08-07 13:10:30,89,3,💤 At-Risk Customers
35690581,288.99,2,144.495,2024-04-06 06:07:59,212,3,💤 At-Risk Customers
35705377,6606.0599999999995,3,2202.02,2024-02-10 23:18:46,267,0,👑 Champions
35782051,1164.08,2,582.04,2024-09-30 03:23:06,35,3,💤 At-Risk Customers
35812567,1648.41,1,1648.41,2024-02-26 18:16:54,252,2,💛 Loyal Customers
35826539,2127.4,3,709.1333333333333,2023-09-23 03:12:41,408,1,🆕 New Customers
35885052,2079.38,2,1039.69,2024-09-25 18:01:36,40,3,💤 At-Risk Customers
35912599,4354.87,4,1088.7175,2024-10-07 08:49:35,28,0,👑 Champions
35988028,1641.35,4,410.3375,2024-01-27 19:44:55,282,3,💤 At-Risk Customers
36142455,4013.2300000000005,3,1337.7433333333336,2024-09-21 16:34:57,44,0,👑 Champions
36146306,2388.54,3,796.18,2024-09-26 16:42:13,39,3,💤 At-Risk Customers
36400756,1836.94,3,612.3133333333334,2024-06-27 04:28:30,130,3,💤 At-Risk Customers
36428139,1190.43,2,595.215,2023-03-20 18:18:25,595,1,🆕 New Customers
36462363,422.5,1,422.5,2024-01-05 01:38:52,304,1,🆕 New Customers
36517334,978.97,2,489.485,2023-12-26 04:56:10,314,1,🆕 New Customers
36578947,1681.77,2,840.885,2024-11-01 13:48:41,3,3,💤 At-Risk Customers
36587003,288.27,1,288.27,2023-06-30 05:45:36,493,1,🆕 New Customers
36675827,1253.99,2,626.995,2024-04-04 07:26:06,214,3,💤 At-Risk Customers
36737539,4410.29,4,1102.5725,2024-05-04 13:09:12,184,0,👑 Champions
36774480,2254.3500000000004,2,1127.1750000000002,2024-06-16 15:46:53,141,3,💤 At-Risk Customers
36833857,4398.13,4,1099.5325,2024-09-15 04:58:47,50,0,👑 Champions
36885115,211.25,1,211.25,2023-07-18 17:01:40,475,1,🆕 New Customers
36998375,3374.21,2,1687.105,2024-06-11 20:01:49,146,2,💛 Loyal Customers
37054866,426.72,1,426.72,2024-06-04 21:07:32,152,3,💤 At-Risk Customers
37095171,4050.68,3,1350.2266666666667,2024-09-18 07:54:17,47,0,👑 Champions
37227953,260.02,1,260.02,2024-11-01 06:57:36,3,3,💤 At-Risk Customers
37245065,2224.73,2,1112.365,2024-09-10 05:20:18,55,3,💤 At-Risk Customers
37288781,43.05,1,43.05,2024-02-02 14:35:12,276,1,🆕 New Customers
37309023,4428.01,3,1476.0033333333333,2024-10-19 01:28:09,16,0,👑 Champions
37362180,821.1700000000001,2,410.58500000000004,2024-03-30 18:24:14,219,3,💤 At-Risk Customers
37551429,2305.02,2,1152.51,2024-06-02 08:56:27,155,3,💤 At-Risk Customers
37556526,4372.59,4,1093.1475,2024-04-12 06:07:28,206,0,👑 Champions
37633848,910.44,1,910.44,2023-12-28 00:03:12,312,1,🆕 New Customers
37691544,6087.150000000001,4,1521.7875000000001,2024-09-12 03:52:26,53,0,👑 Champions
37702698,2887.69,2,1443.845,2024-05-17 07:11:11,171,2,💛 Loyal Customers
37759707,4278.08,3,1426.0266666666666,2024-10-19 19:54:37,16,0,👑 Champions
37802267,2026.38,1,2026.38,2023-10-17 05:34:18,384,2,💛 Loyal Customers
37904682,1343.1,1,1343.1,2023-06-07 03:07:57,516,1,🆕 New Customers
37915052,244.04999999999998,1,244.04999999999998,2023-08-25 19:03:17,437,1,🆕 New Customers
37926207,936.98,1,936.98,2023-11-27 06:20:52,343,1,🆕 New Customers
37947202,8869.869999999999,5,1773.9739999999997,2024-03-06 18:11:09,243,0,👑 Champions
38133873,3018.2799999999997,2,1509.1399999999999,2024-07-05 01:32:45,122,2,💛 Loyal Customers
38244021,326.06,1,326.06,2024-03-25 01:29:32,224,1,🆕 New Customers
38327793,601.6800000000001,2,300.84000000000003,2024-05-22 12:37:47,166,3,💤 At-Risk Customers
38420886,6206.360000000001,6,1034.3933333333334,2024-08-27 03:15:33,69,0,👑 Champions
38478423,2377.4100000000003,2,1188.7050000000002,2024-06-28 07:30:48,129,3,💤 At-Risk Customers
38496400,2452.33,2,1226.165,2024-10-25 23:31:21,9,3,💤 At-Risk Customers
38568692,709.04,1,709.04,2023-11-13 21:52:45,356,1,🆕 New Customers
38613295,1458.84,1,1458.84,2024-02-24 22:05:43,253,2,💛 Loyal Customers
38613642,1449.0,3,483.0,2024-05-02 13:28:58,186,3,💤 At-Risk Customers
38615653,1102.49,2,551.245,2024-10-24 21:20:11,10,3,💤 At-Risk Customers
38671747,2117.82,2,1058.91,2023-11-13 17:50:55,357,1,🆕 New Customers
38694209,1879.1,1,1879.1,2023-09-30 04:35:00,401,2,💛 Loyal Customers
38709137,878.48,1,878.48,2024-01-16 07:41:08,293,1,🆕 New Customers
38728779,3504.2300000000005,2,1752.1150000000002,2024-02-28 07:15:01,250,2,💛 Loyal Customers
38780509,697.53,1,697.53,2024-10-12 05:12:22,23,3,💤 At-Risk Customers
38808614,1609.12,2,804.56,2024-02-06 08:44:48,272,3,💤 At-Risk Customers
38875754,4730.35,4,1182.5875,2024-06-04 21:25:31,152,0,👑 Champions
38902193,5495.04,4,1373.76,2024-04-02 19:35:56,216,0,👑 Champions
38902882,3952.4000000000005,3,1317.466666666667,2024-09-01 17:25:55,64,0,👑 Champions
38969732,1708.9,4,427.225,2024-09-22 12:13:30,43,3,💤 At-Risk Customers
39042103,6498.75,3,2166.25,2024-07-28 07:37:08,99,0,👑 Champions
39093069,3155.65,3,1051.8833333333334,2024-08-01 20:30:53,94,0,👑 Champions
39140039,875.74,2,437.87,2024-08-15 12:59:18,81,3,💤 At-Risk Customers
39150258,374.68,1,374.68,2024-10-24 17:36:05,11,3,💤 At-Risk Customers
39153585,3222.99,3,1074.33,2024-07-28 05:46:17,99,0,👑 Champions
39301587,291.12,1,291.12,2024-05-31 23:11:12,156,3,💤 At-Risk Customers
39317905,2562.91,2,1281.455,2024-07-11 11:44:58,116,2,💛 Loyal Customers
39418109,1194.8400000000001,2,597.4200000000001,2024-05-12 03:34:53,176,3,💤 At-Risk Customers
39423691,97.04,1,97.04,2023-10-26 07:26:28,375,1,🆕 New Customers
39645619,343.56,1,343.56,2024-06-06 13:46:34,151,3,💤 At-Risk Customers
39674723,803.56,3,267.8533333333333,2024-05-14 16:20:19,174,3,💤 At-Risk Customers
39717448,997.75,2,498.875,2024-06-01 09:53:45,156,3,💤 At-Risk Customers
39957741,236.09,2,118.045,2024-09-04 22:09:51,60,3,💤 At-Risk Customers
39959491,1973.3999999999999,1,1973.3999999999999,2024-09-23 10:09:54,42,2,💛 Loyal Customers
39976965,1291.02,2,645.51,2024-06-18 02:15:04,139,3,💤 At-Risk Customers
39999278,795.1,1,795.1,2023-10-28 13:37:51,373,1,🆕 New Customers
40055711,4774.37,3,1591.4566666666667,2024-06-12 10:25:56,145,0,👑 Champions
40085705,2355.13,2,1177.565,2024-01-24 04:33:57,285,2,💛 Loyal Customers
40117357,878.07,1,878.07,2024-07-08 14:27:33,119,3,💤 At-Risk Customers
40192266,2647.52,3,882.5066666666667,2024-02-23 06:58:38,255,3,💤 At-Risk Customers
40256341,432.39,1,432.39,2024-02-01 07:51:45,277,1,🆕 New Customers
40275138,2449.63,3,816.5433333333334,2024-10-14 03:35:47,21,3,💤 At-Risk Customers
40277444,2117.9800000000005,3,705.9933333333335,2024-05-04 18:20:04,184,3,💤 At-Risk Customers
40305293,2078.25,3,692.75,2024-06-10 14:24:22,147,3,💤 At-Risk Customers
40387944,3412.76,2,1706.38,2024-02-28 14:00:15,250,2,💛 Loyal Customers
40392019,3734.6400000000003,4,933.6600000000001,2024-02-05 17:25:35,273,0,👑 Champions
40419593,166.42,1,166.42,2024-10-04 07:41:16,31,3,💤 At-Risk Customers
40434527,2321.9199999999996,2,1160.9599999999998,2024-05-01 21:28:23,186,3,💤 At-Risk Customers
40563029,2888.9,2,1444.45,2023-04-25 09:43:38,559,2,💛 Loyal Customers
40587811,3851.09,3,1283.6966666666667,2024-11-01 02:59:02,3,0,👑 Champions
40593638,3221.35,2,1610.675,2024-04-20 19:01:45,198,2,💛 Loyal Customers
40626729,726.41,1,726.41,2024-10-15 17:45:27,20,3,💤 At-Risk Customers
40643232,3150.29,2,1575.145,2024-05-28 21:19:44,159,2,💛 Loyal Customers
40667183,2633.94,1,2633.94,2024-09-18 04:06:11,47,2,💛 Loyal Customers
40692378,58.59,1,58.59,2023-06-09 10:08:18,514,1,🆕 New Customers
40703374,7239.780000000001,4,1809.9450000000002,2023-11-05 23:49:25,364,0,👑 Champions
40727086,3717.92,4,929.48,2024-08-10 17:23:00,86,0,👑 Champions
40841791,2309.51,2,1154.755,2024-06-23 04:56:02,134,3,💤 At-Risk Customers
40858753,2232.2000000000003,2,1116.1000000000001,2024-08-04 14:20:41,92,3,💤 At-Risk Customers
40871915,1156.3600000000001,2,578.1800000000001,2023-09-29 13:18:03,402,1,🆕 New Customers
40986000,709.08,1,709.08,2023-11-07 01:00:32,363,1,🆕 New Customers
41008070,3283.08,3,1094.36,2024-08-11 23:00:07,84,0,👑 Champions
41073776,4819.709999999999,2,2409.8549999999996,2024-01-29 10:54:13,280,2,💛 Loyal Customers
41146001,1122.63,2,561.315,2023-12-05 16:41:49,335,1,🆕 New Customers
41155125,3318.7,4,829.675,2024-06-18 15:23:30,139,0,👑 Champions
41164215,3677.57,4,919.3925,2024-06-17 05:46:01,140,0,👑 Champions
41168392,1828.98,2,914.49,2024-10-10 03:43:05,25,3,💤 At-Risk Customers
41181125,1535.26,2,767.63,2024-10-31 15:03:54,4,3,💤 At-Risk Customers
41194825,3684.36,3,1228.1200000000001,2023-09-10 20:59:23,420,2,💛 Loyal Customers
41261495,1548.0,2,774.0,2024-09-10 10:51:59,55,3,💤 At-Risk Customers
41395224,2478.63,1,2478.63,2024-01-22 19:05:23,287,2,💛 Loyal Customers
41439103,2877.0299999999997,1,2877.0299999999997,2024-02-12 17:28:06,266,2,💛 Loyal Customers
41494517,1982.21,2,991.105,2023-09-29 15:59:08,402,1,🆕 New Customers
41494867,1624.7,2,812.35,2024-01-31 20:57:35,277,3,💤 At-Risk Customers
41612464,343.56,1,343.56,2024-08-25 16:15:20,71,3,💤 At-Risk Customers
41640262,4825.71,6,804.285,2024-06-27 08:52:11,130,0,👑 Champions
41647393,3472.7799999999997,3,1157.5933333333332,2024-08-18 15:51:52,78,0,👑 Champions
41811800,3033.5,2,1516.75,2024-05-21 21:53:23,166,2,💛 Loyal Customers
41874489,2553.36,3,851.12,2024-05-07 09:15:34,181,3,💤 At-Risk Customers
41878908,4132.3,4,1033.075,2023-11-12 20:03:13,358,0,👑 Champions
41972994,2140.31,2,1070.155,2024-02-12 00:40:17,266,3,💤 At-Risk Customers
42012717,2401.29,4,600.3225,2024-07-10 18:08:38,117,0,👑 Champions
42102289,2448.62,3,816.2066666666666,2024-10-30 14:33:42,5,3,💤 At-Risk Customers
42208242,6675.09,4,1668.7725,2024-10-27 13:36:06,8,0,👑 Champions
42227189,5323.98,2,2661.99,2024-03-05 06:50:05,244,2,💛 Loyal Customers
42262168,2264.2,3,754.7333333333332,2024-09-11 00:54:34,54,3,💤 At-Risk Customers
42272393,896.32,1,896.32,2024-02-16 04:34:10,262,1,🆕 New Customers
42366724,2606.83,4,651.7075,2024-10-08 03:01:32,27,0,👑 Champions
42432226,1314.75,2,657.375,2024-08-15 02:54:26,81,3,💤 At-Risk Customers
42465414,1748.28,2,874.14,2024-07-21 02:22:15,106,3,💤 At-Risk Customers
42514124,5228.45,3,1742.8166666666666,2024-01-29 01:59:54,280,0,👑 Champions
42589311,1930.69,2,965.345,2024-04-21 23:13:31,196,3,💤 At-Risk Customers
42615134,2662.44,1,2662.44,2023-10-16 07:14:34,385,2,💛 Loyal Customers
42723554,4689.29,5,937.858,2024-05-30 17:53:58,158,0,👑 Champions
42781544,2555.9399999999996,2,1277.9699999999998,2024-07-15 21:18:58,111,3,💤 At-Risk Customers
42872865,475.04,1,475.04,2024-10-27 11:26:03,8,3,💤 At-Risk Customers
42989999,5055.28,3,1685.0933333333332,2024-10-15 05:22:12,20,0,👑 Champions
43034188,5063.460000000001,2,2531.7300000000005,2024-09-28 18:29:40,37,2,💛 Loyal Customers
43052303,2828.65,4,707.1625,2024-10-15 06:25:15,20,0,👑 Champions
43066953,856.89,1,856.89,2023-11-22 02:15:41,348,1,🆕 New Customers
43243913,231.32999999999998,1,231.32999999999998,2023-10-04 04:56:45,397,1,🆕 New Customers
43256928,1355.8799999999999,3,451.96,2024-05-27 14:45:47,161,3,💤 At-Risk Customers
43295656,5150.8,4,1287.7,2024-11-03 16:41:57,1,0,👑 Champions
43307488,1765.02,1,1765.02,2024-05-06 11:58:12,182,2,💛 Loyal Customers
43367112,3786.45,3,1262.1499999999999,2024-02-09 10:16:54,269,0,👑 Champions
43377076,2815.48,2,1407.74,2024-07-22 04:28:26,105,2,💛 Loyal Customers
43431724,1463.3400000000001,2,731.6700000000001,2023-10-29 13:27:38,372,1,🆕 New Customers
43459807,1425.1200000000001,1,1425.1200000000001,2023-11-25 20:09:17,345,2,💛 Loyal Customers
43518622,1080.94,2,540.47,2024-06-01 12:51:43,156,3,💤 At-Risk Customers
43519553,1902.54,1,1902.54,2024-05-28 20:20:44,160,2,💛 Loyal Customers
43599910,4146.11,3,1382.0366666666666,2024-10-31 08:33:46,4,0,👑 Champions
43784632,1290.29,3,430.09666666666664,2024-08-20 03:23:58,76,3,💤 At-Risk Customers
43799224,2043.55,2,1021.775,2024-10-23 10:37:05,12,3,💤 At-Risk Customers
43860025,2164.35,2,1082.175,2023-10-08 15:49:10,393,1,🆕 New Customers
43980719,1669.0500000000002,1,1669.0500000000002,2024-08-08 23:52:43,87,2,💛 Loyal Customers
43990799,1423.3500000000001,3,474.45000000000005,2024-10-14 00:24:10,21,3,💤 At-Risk Customers
44030130,3342.12,3,1114.04,2024-10-22 16:16:46,13,0,👑 Champions
44050697,4703.91,3,1567.97,2024-03-15 00:40:28,234,0,👑 Champions
